USER_ID,EDAD,GENERO,CIUDAD,NOMBRE,APELLIDO,ESTADO_CIVIL,EMAIL,TELEFONO,VIGENCIA_DESDE,VIGENCIA_HASTA,Cedula,MARCA,MODELO,PUERTAS,TIPO,PRECIO,ANO,KILOMETRAJE,PRECIO_POLIZA,CARRO
11127,43,MASCULINO,Valledupar,CESAR,GONZALEZ,CASADO,cesar.gonzalez87@workmail.com,3014323276,2019-05-16 12:00:00,2024-01-24 23:30:00,54.392.189,Renault,Twingo,2,Hatchback,20000000,2016,51383,3000000,Renault Twingo 2016
11128,64,FEMENINO,Tulua,ANDREA,VEGA,CASADO,andrea.vega76@workmail.com,3001286986,2019-02-02 09:30:00,2024-02-27 15:30:00,74.498.954,Chevrolet,Aveo,4,Sedan,23000000,2016,97262,3150000,Chevrolet Aveo 2016
11129,32,MASCULINO,Barrancabermeja,IVAN,SANTANA,SOLTERO,ivan.santana08@workmail.com,3205528276,2019-02-25 13:00:00,2024-03-20 16:30:00,76.382.188,Renault,Sandero,4,Hatchback,37500000,2015,118821,3875000,Renault Sandero 2015
11130,59,MASCULINO,Jamundi,LUIS MIGUEL,MORA,SOLTERO,luismiguel.mora88@workmail.com,3016981094,2019-03-08 01:30:00,2024-03-12 06:30:00,74.395.044,Volkswagen,Golf,4,Hatchback,74000000,2014,158837,5700000,Volkswagen Golf 2014
11131,46,FEMENINO,Popayan,DANIELA,GUERRERO,CASADO,daniela.guerrero18@workmail.com,3208193438,2019-03-22 19:00:00,2024-04-10 17:30:00,89.556.174,Kia,Rio,4,Hatchback,49000000,2018,35160,4450000,Kia Rio 2018
11132,42,MASCULINO,Pereira,PABLO,ESTEBAN,CASADO,pablo.esteban06@workmail.com,3206099478,2019-01-18 16:00:00,2023-12-24 10:00:00,86.307.618,Ford,EcoSport,4,Camioneta,67500000,2015,127297,5375000,Ford EcoSport 2015
11133,39,FEMENINO,Tulua,INMACULADA,PASTOR,CASADO,inmaculada.pastor48@workmail.com,3114039114,2019-06-14 23:00:00,2024-05-12 07:00:00,75.715.019,Renault,Logan,4,Sedan,40500000,2015,94975,4025000,Renault Logan 2015
11134,52,MASCULINO,Villa del Rosario,JUAN FRANCISCO,CABRERA,CASADO,juanfrancisco.cabrera67@workmail.com,3113114889,2019-05-24 22:00:00,2024-03-08 01:30:00,82.111.977,Kia,Picanto,4,Hatchback,28500000,2011,248597,3425000,Kia Picanto 2011
11135,43,FEMENINO,Medellin,MARIA ISABEL,BENITEZ,SOLTERO,mariaisabel.benitez17@workmail.com,3183918344,2019-06-21 06:30:00,2024-01-01 20:00:00,81.558.530,Renault,Logan,4,Sedan,40000000,2014,127200,4000000,Renault Logan 2014
11136,34,FEMENINO,Turbo,FRANCISCA,LEON,CASADO,francisca.leon75@workmail.com,3186986677,2019-06-04 10:30:00,2024-04-21 06:00:00,79.673.896,Toyota,Hilux,4,Camioneta,138000000,2016,101045,8900000,Toyota Hilux 2016
11137,41,FEMENINO,Floridablanca,INMACULADA,RAMOS,CASADO,inmaculada.ramos36@workmail.com,3188004551,2019-02-15 00:30:00,2023-12-30 17:30:00,84.369.609,Mazda,Tres,4,Sedan,72500000,2015,110956,5625000,Mazda Tres 2015
11138,36,MASCULINO,Girardot,FRANCISCO JOSE,MARTIN,SOLTERO,franciscojose.martin86@workmail.com,3168600214,2019-02-12 22:00:00,2024-03-05 23:00:00,53.218.715,Ford,EcoSport,4,Camioneta,68000000,2016,49486,5400000,Ford EcoSport 2016
11139,35,MASCULINO,Manaure,SAMUEL,VEGA,CASADO,samuel.vega96@workmail.com,3059349007,2019-05-03 21:00:00,2024-04-23 08:30:00,62.295.403,Volkswagen,Amarok,4,Camioneta,90500000,2011,151810,6525000,Volkswagen Amarok 2011
11140,37,MASCULINO,Valledupar,JOSE ANTONIO,MENDEZ,CASADO,joseantonio.mendez66@workmail.com,3168574444,2019-01-31 07:00:00,2024-01-12 08:30:00,56.306.246,Kia,Sportage,4,Camioneta,84000000,2012,177904,6200000,Kia Sportage 2012
11141,24,FEMENINO,Ibague,ROSA,ORTIZ,SOLTERO,rosa.ortiz78@workmail.com,3155671652,2019-05-22 19:30:00,2024-05-01 18:30:00,52.403.815,Toyota,Corolla,4,Sedan,76000000,2018,39693,5800000,Toyota Corolla 2018
11142,33,FEMENINO,Giron,PATRICIA,CAMPOS,CASADO,patricia.campos96@workmail.com,3055416784,2019-06-12 20:30:00,2024-04-04 10:00:00,59.838.179,Volkswagen,Gol,4,Hatchback,31500000,2013,116410,3575000,Volkswagen Gol 2013
11143,29,FEMENINO,Cali,IRENE,BENITEZ,CASADO,irene.benitez87@workmail.com,3184011282,2019-06-14 23:00:00,2024-05-12 07:00:00,80.572.538,Chevrolet,Optra,4,Sedan,25000000,2014,129594,3250000,Chevrolet Optra 2014
11144,44,MASCULINO,Popayan,JULIO,LOPEZ,SOLTERO,julio.lopez75@workmail.com,3116080843,2019-05-29 03:00:00,2024-02-23 10:30:00,54.052.764,Kia,Sportage,4,Camioneta,84000000,2012,221635,6200000,Kia Sportage 2012
11145,49,FEMENINO,Ocana,MARIA VICTORIA,CORTES,SOLTERO,mariavictoria.cortes86@workmail.com,3059903292,2019-04-04 10:00:00,2024-03-01 18:00:00,52.018.871,Nissan,Frontier,4,Camioneta,66000000,2012,213131,5300000,Nissan Frontier 2012
11147,47,MASCULINO,Dosquebradas,JUAN,VICENTE,CASADO,juan.vicente05@workmail.com,3157751356,2019-03-10 04:00:00,2024-02-02 09:30:00,51.788.071,Kia,Sportage,4,Camioneta,86500000,2017,52891,6325000,Kia Sportage 2017
11148,37,FEMENINO,Manizales,FATIMA,CAMPOS,SOLTERO,fatima.campos76@workmail.com,3162152226,2019-01-18 16:00:00,2024-05-03 21:00:00,58.945.544,Mazda,Seis,4,Sedan,109000000,2018,53822,7450000,Mazda Seis 2018
11149,36,MASCULINO,Manizales,VICTOR,NIETO,CASADO,victor.nieto07@workmail.com,3104010295,2019-01-22 21:00:00,2024-05-16 12:00:00,72.526.340,Chevrolet,Aveo,4,Sedan,22500000,2015,95142,3125000,Chevrolet Aveo 2015
11150,39,FEMENINO,Itagui,BEATRIZ,VIDAL,SOLTERO,beatriz.vidal55@workmail.com,3001350893,2019-02-10 19:30:00,2024-05-16 12:00:00,59.038.549,Ford,EcoSport,4,Camioneta,67500000,2015,128449,5375000,Ford EcoSport 2015
11151,49,FEMENINO,Pitalito,PAULA,CANO,CASADO,paula.cano48@workmail.com,3164159989,2019-01-20 18:30:00,2024-06-17 01:30:00,82.659.300,Toyota,Prado,4,Camioneta,238000000,2016,60679,13900000,Toyota Prado 2016
11152,38,FEMENINO,Bello,SUSANA,BENITEZ,CASADO,susana.benitez87@workmail.com,3051365036,2019-06-10 18:00:00,2024-06-02 08:00:00,73.762.864,Toyota,Hilux,4,Camioneta,137000000,2014,126585,8850000,Toyota Hilux 2014
11153,28,MASCULINO,Ocana,ALBERT,CABALLERO,CASADO,albert.caballero35@workmail.com,3051848035,2019-06-04 10:30:00,2023-12-30 17:30:00,56.809.235,Toyota,Corolla,4,Sedan,75500000,2017,84226,5775000,Toyota Corolla 2017
11154,46,MASCULINO,Florencia,FELIPE,FERNANDEZ,SOLTERO,felipe.fernandez15@workmail.com,3115557852,2019-01-22 21:00:00,2024-06-23 09:00:00,50.378.185,Kia,Rio,4,Hatchback,48000000,2016,102433,4400000,Kia Rio 2016
11155,40,MASCULINO,Yopal,ISMAEL,CABALLERO,CASADO,ismael.caballero25@workmail.com,3011202632,2019-03-10 04:00:00,2024-02-23 10:30:00,66.946.507,Kia,Picanto,4,Hatchback,29500000,2013,133140,3475000,Kia Picanto 2013
11156,33,MASCULINO,Florencia,JULIO,DELGADO,CASADO,julio.delgado88@workmail.com,3165903460,2019-05-12 07:00:00,2024-06-23 09:00:00,71.372.291,Chevrolet,Optra,4,Sedan,25000000,2014,94339,3250000,Chevrolet Optra 2014
11157,35,MASCULINO,Medellin,IKER,DIAZ,CASADO,iker.diaz66@workmail.com,3183584938,2019-03-03 20:30:00,2023-12-28 15:00:00,73.276.407,Nissan,Frontier,4,Camioneta,66500000,2013,154235,5325000,Nissan Frontier 2013
11159,33,MASCULINO,Ibague,JUAN CARLOS,HERRERA,SOLTERO,juancarlos.herrera58@workmail.com,3106296059,2019-04-25 11:00:00,2023-12-26 12:30:00,50.544.328,Toyota,Hilux,4,Camioneta,139500000,2019,13685,8975000,Toyota Hilux 2019
11160,49,MASCULINO,Aguachica,ALFREDO,FUENTES,CASADO,alfredo.fuentes58@workmail.com,3187503075,2018-12-22 07:30:00,2024-02-02 09:30:00,73.232.662,Volkswagen,Amarok,4,Camioneta,93000000,2016,44404,6650000,Volkswagen Amarok 2016
11161,44,FEMENINO,Cali,ROSARIO,MARQUEZ,SOLTERO,rosario.marquez35@workmail.com,3007979062,2018-12-28 15:00:00,2024-03-22 19:00:00,88.577.465,Kia,Picanto,4,Hatchback,30000000,2014,164148,3500000,Kia Picanto 2014
11162,42,FEMENINO,Manizales,ANA BELEN,GIL,SOLTERO,anabelen.gil36@workmail.com,3182736245,2019-02-04 12:00:00,2024-01-29 04:30:00,69.501.558,Volkswagen,Gol,4,Hatchback,33000000,2016,78855,3650000,Volkswagen Gol 2016
11163,46,FEMENINO,Apartado,CAROLINA,NUÑEZ,SOLTERO,carolina.nuñez08@workmail.com,3103357853,2019-02-06 14:30:00,2024-01-10 06:00:00,83.653.892,Ford,Fiesta,4,Hatchback,56000000,2012,146120,4800000,Ford Fiesta 2012
11164,46,FEMENINO,Valledupar,MARIA ROSARIO,PARRA,SOLTERO,mariarosario.parra37@workmail.com,3056111144,2019-03-16 11:30:00,2024-04-02 07:30:00,74.376.033,Volkswagen,Amarok,4,Camioneta,92000000,2014,120836,6600000,Volkswagen Amarok 2014
11165,35,FEMENINO,Valledupar,ELENA,HERRERA,CASADO,elena.herrera58@workmail.com,3117789196,2019-06-08 15:30:00,2023-12-28 15:00:00,59.590.917,Toyota,Corolla,4,Sedan,76000000,2018,56201,5800000,Toyota Corolla 2018
11166,50,MASCULINO,Sincelejo,JOSE IGNACIO,SOLER,SOLTERO,joseignacio.soler47@workmail.com,3016909048,2019-03-22 19:00:00,2024-01-31 07:00:00,61.579.676,Kia,Cerato,4,Sedan,67000000,2014,112817,5350000,Kia Cerato 2014
11167,23,FEMENINO,Manaure,MONICA,GOMEZ,CASADO,monica.gomez87@workmail.com,3161359460,2019-04-21 06:00:00,2024-03-03 20:30:00,60.791.299,Toyota,Fortuner,4,Camioneta,138500000,2017,65849,8925000,Toyota Fortuner 2017
11168,46,FEMENINO,Bucaramanga,JOSEFA,MUÑOZ,CASADO,josefa.muñoz78@workmail.com,3014619515,2019-05-08 02:00:00,2024-04-25 11:00:00,56.723.435,Mazda,Tres,4,Sedan,72000000,2014,122014,5600000,Mazda Tres 2014
11169,50,FEMENINO,Cali,MARINA,IBAÑEZ,CASADO,marina.ibañez58@workmail.com,3182306311,2019-04-25 11:00:00,2024-01-18 16:00:00,89.891.277,Volkswagen,Gol,4,Hatchback,32000000,2014,130389,3600000,Volkswagen Gol 2014
11170,25,MASCULINO,Itagui,JORDI,PEREZ,CASADO,jordi.perez27@workmail.com,3189110871,2019-05-24 22:00:00,2024-05-08 02:00:00,66.902.066,Nissan,Sentra,4,Sedan,61000000,2012,134449,5050000,Nissan Sentra 2012
11171,47,MASCULINO,Sincelejo,ALFREDO,ESTEBAN,SOLTERO,alfredo.esteban96@workmail.com,3104873253,2019-05-20 17:00:00,2023-12-16 00:00:00,54.645.005,Kia,Sportage,4,Camioneta,86000000,2016,56489,6300000,Kia Sportage 2016
11172,39,FEMENINO,Guadalajara de Buga,INMACULADA,MUÑOZ,CASADO,inmaculada.muñoz48@workmail.com,3207463680,2019-05-08 02:00:00,2024-05-27 00:30:00,77.229.579,Chevrolet,Sail,4,Sedan,33000000,2016,70919,3650000,Chevrolet Sail 2016
11173,42,FEMENINO,Cartago,VICTORIA,ROJAS,CASADO,victoria.rojas48@workmail.com,3018476092,2019-04-04 10:00:00,2024-02-27 15:30:00,72.011.124,Volkswagen,Beetle,4,Hatchback,77000000,2014,128786,5850000,Volkswagen Beetle 2014
11174,26,MASCULINO,Popayan,VICTOR,SANTANA,CASADO,victor.santana08@workmail.com,3166564586,2019-02-21 08:00:00,2024-06-29 16:30:00,74.734.000,Kia,Sportage,4,Camioneta,86500000,2017,62153,6325000,Kia Sportage 2017
11175,33,FEMENINO,Dosquebradas,NOELIA,CARMONA,SOLTERO,noelia.carmona38@workmail.com,3209623879,2019-01-20 18:30:00,2024-01-29 04:30:00,73.768.873,Mazda,Seis,4,Sedan,106500000,2013,129832,7325000,Mazda Seis 2013
11176,47,MASCULINO,Armenia,HUGO,CORTES,SOLTERO,hugo.cortes66@workmail.com,3002401268,2019-01-31 07:00:00,2024-03-18 14:00:00,68.607.429,Kia,Sorento,4,Camioneta,127500000,2015,95361,8375000,Kia Sorento 2015
11177,34,FEMENINO,Sincelejo,ROSARIO,MONTERO,SOLTERO,rosario.montero48@workmail.com,3111408664,2019-05-08 02:00:00,2024-06-10 18:00:00,66.077.750,Volkswagen,Golf,4,Hatchback,72500000,2011,160155,5625000,Volkswagen Golf 2011
11178,34,FEMENINO,Valledupar,CLAUDIA,MUÑOZ,SOLTERO,claudia.muñoz78@workmail.com,3001264174,2019-05-20 17:00:00,2024-05-24 22:00:00,63.464.153,Kia,Sportage,4,Camioneta,86000000,2016,76616,6300000,Kia Sportage 2016
11179,62,MASCULINO,Barranquilla,VICENTE,SOTO,CASADO,vicente.soto06@workmail.com,3002065869,2019-01-08 03:30:00,2024-02-12 22:00:00,53.794.070,Chevrolet,Optra,4,Sedan,25000000,2014,111994,3250000,Chevrolet Optra 2014
11180,44,MASCULINO,Ocana,TOMAS,SANTANA,SOLTERO,tomas.santana68@workmail.com,3113742995,2019-02-02 09:30:00,2024-06-08 15:30:00,76.689.220,Volkswagen,Gol,4,Hatchback,30500000,2011,227460,3525000,Volkswagen Gol 2011
11181,50,MASCULINO,Guadalajara de Buga,GABRIEL,MOYA,SOLTERO,gabriel.moya26@workmail.com,3154664728,2019-01-18 16:00:00,2024-01-22 21:00:00,58.274.211,Nissan,Pathfinder,4,Camioneta,127000000,2014,123363,8350000,Nissan Pathfinder 2014
11182,33,FEMENINO,Manizales,MANUELA,PARRA,SOLTERO,manuela.parra47@workmail.com,3206656392,2019-01-24 23:30:00,2024-03-01 18:00:00,82.116.994,Volkswagen,Golf,4,Hatchback,73000000,2012,270946,5650000,Volkswagen Golf 2012
11183,30,MASCULINO,Cartagena,JUAN CARLOS,SUAREZ,SOLTERO,juancarlos.suarez87@workmail.com,3017362371,2019-06-12 20:30:00,2024-06-19 04:00:00,74.383.898,Chevrolet,Optra,4,Sedan,25500000,2015,111296,3275000,Chevrolet Optra 2015
11184,26,MASCULINO,Aguachica,PABLO,RUBIO,CASADO,pablo.rubio88@workmail.com,3209243767,2019-03-01 18:00:00,2024-05-16 12:00:00,72.477.849,Kia,Cerato,4,Sedan,65500000,2011,191965,5275000,Kia Cerato 2011
11185,45,FEMENINO,Manizales,NURIA,ALVAREZ,SOLTERO,nuria.alvarez36@workmail.com,3009396803,2019-02-02 09:30:00,2024-03-29 02:30:00,84.289.840,Kia,Sportage,4,Camioneta,83000000,2010,292464,6150000,Kia Sportage 2010
11186,45,MASCULINO,Zipaquira,MARIO,RAMIREZ,SOLTERO,mario.ramirez47@workmail.com,3209897448,2019-05-31 05:30:00,2024-03-10 04:00:00,56.161.964,Mazda,BT-50,4,Camioneta,7500000,2013,124762,2375000,Mazda BT-50 2013
11187,36,FEMENINO,Tulua,ROSA,GALLARDO,CASADO,rosa.gallardo55@workmail.com,3101282211,2019-05-10 04:30:00,2024-03-24 21:30:00,71.794.233,Kia,Cerato,4,Sedan,68000000,2016,88413,5400000,Kia Cerato 2016
11188,42,FEMENINO,Manizales,NOELIA,CRESPO,SOLTERO,noelia.crespo96@workmail.com,3003113193,2019-01-24 23:30:00,2024-01-22 21:00:00,51.396.312,Renault,Clio,4,Hatchback,21000000,2016,51769,3050000,Renault Clio 2016
11189,41,MASCULINO,Dosquebradas,ALBERT,ARIAS,SOLTERO,albert.arias58@workmail.com,3166258838,2019-01-20 18:30:00,2024-04-06 12:30:00,86.715.359,Ford,Escape,4,Camioneta,86500000,2013,94346,6325000,Ford Escape 2013
11190,19,MASCULINO,Soledad,FRANCISCO JAVIER,VEGA,CASADO,franciscojavier.vega76@workmail.com,3181511383,2019-03-08 01:30:00,2024-04-12 20:00:00,77.757.619,Chevrolet,Sail,4,Sedan,31500000,2013,136608,3575000,Chevrolet Sail 2013
11191,48,FEMENINO,Palmira,ANGELES,SANTIAGO,CASADO,angeles.santiago37@workmail.com,3001192028,2019-06-12 20:30:00,2024-05-05 23:30:00,79.037.964,Nissan,X-trail,4,Camioneta,98500000,2017,40002,6925000,Nissan X-trail 2017
11192,41,MASCULINO,Cerete,IGNACIO,RODRIGUEZ,CASADO,ignacio.rodriguez36@workmail.com,3112647463,2019-02-12 22:00:00,2024-04-02 07:30:00,77.249.315,Renault,Clio,4,Hatchback,20500000,2015,106178,3025000,Renault Clio 2015
11193,31,FEMENINO,Tierralta,ANA,SANTIAGO,SOLTERO,ana.santiago47@workmail.com,3012506883,2019-01-08 03:30:00,2024-03-24 21:30:00,59.499.286,Volkswagen,Jetta,4,Sedan,84500000,2019,28263,6225000,Volkswagen Jetta 2019
11194,51,FEMENINO,Valledupar,CAROLINA,MARTIN,SOLTERO,carolina.martin86@workmail.com,3152971950,2019-01-27 02:00:00,2024-06-08 15:30:00,88.045.682,Mazda,BT-50,4,Camioneta,8000000,2014,122693,2400000,Mazda BT-50 2014
11195,36,FEMENINO,Uribia,LAURA,IGLESIAS,SOLTERO,laura.iglesias67@workmail.com,3165843850,2019-02-27 15:30:00,2024-01-31 07:00:00,65.653.516,Volkswagen,Golf,4,Hatchback,72500000,2011,216547,5625000,Volkswagen Golf 2011
11196,53,FEMENINO,Valledupar,INMACULADA,VAZQUEZ,CASADO,inmaculada.vazquez45@workmail.com,3107740138,2019-02-25 13:00:00,2024-01-14 11:00:00,69.681.222,Kia,Rio,4,Hatchback,47500000,2015,88380,4375000,Kia Rio 2015
11197,33,FEMENINO,Villavicencio,INMACULADA,GARCIA,SOLTERO,inmaculada.garcia56@workmail.com,3185583222,2019-04-14 22:30:00,2024-04-12 20:00:00,71.567.824,Ford,Explorer,4,Camioneta,175500000,2011,174194,10775000,Ford Explorer 2011
11198,51,MASCULINO,Barrancabermeja,CARLOS,HERNANDEZ,CASADO,carlos.hernandez77@workmail.com,3013206443,2019-01-20 18:30:00,2024-01-20 18:30:00,56.404.155,Volkswagen,Beetle,4,Hatchback,77500000,2015,76261,5875000,Volkswagen Beetle 2015
11199,26,FEMENINO,Malambo,MONICA,LOPEZ,CASADO,monica.lopez55@workmail.com,3151568597,2019-04-21 06:00:00,2024-03-18 14:00:00,58.947.974,Mazda,Allegro,4,Sedan,12500000,2015,70693,2625000,Mazda Allegro 2015
11200,26,MASCULINO,Pitalito,XAVIER,CARRASCO,SOLTERO,xavier.carrasco66@workmail.com,3157307497,2019-04-19 03:30:00,2024-06-12 20:30:00,73.896.042,Kia,Rio,4,Hatchback,46500000,2013,149036,4325000,Kia Rio 2013
11202,49,FEMENINO,Floridablanca,PILAR,MUÑOZ,SOLTERO,pilar.muñoz28@workmail.com,3107377532,2019-06-27 14:00:00,2024-01-31 07:00:00,50.280.994,Volkswagen,Amarok,4,Camioneta,92000000,2014,114011,6600000,Volkswagen Amarok 2014
11203,40,MASCULINO,Cali,XAVIER,ROMERO,SOLTERO,xavier.romero35@workmail.com,3007992289,2018-12-20 05:00:00,2024-05-12 07:00:00,88.871.359,Kia,Sportage,4,Camioneta,84500000,2013,132418,6225000,Kia Sportage 2013
11204,26,MASCULINO,Cali,MARIO,MONTERO,CASADO,mario.montero68@workmail.com,3168583251,2019-04-21 06:00:00,2024-03-27 00:00:00,88.352.780,Mazda,Tres,4,Sedan,71500000,2013,186908,5575000,Mazda Tres 2013
11205,56,FEMENINO,Guadalajara de Buga,MERCEDES,MORA,CASADO,mercedes.mora88@workmail.com,3201774014,2019-05-24 22:00:00,2024-01-24 23:30:00,73.856.612,Ford,Fiesta,4,Hatchback,55500000,2011,206253,4775000,Ford Fiesta 2011
11206,56,MASCULINO,Cucuta,EMILIO,RODRIGUEZ,SOLTERO,emilio.rodriguez56@workmail.com,3103500217,2019-06-04 10:30:00,2024-04-21 06:00:00,63.919.695,Volkswagen,Gol,4,Hatchback,33500000,2017,71638,3675000,Volkswagen Gol 2017
11207,45,FEMENINO,Tulua,PAULA,HERRERO,CASADO,paula.herrero17@workmail.com,3019703356,2019-04-19 03:30:00,2024-03-05 23:00:00,80.249.457,Chevrolet,Aveo,4,Sedan,21500000,2013,216986,3075000,Chevrolet Aveo 2013
11208,54,FEMENINO,Cucuta,ANA MARIA,FUENTES,SOLTERO,anamaria.fuentes58@workmail.com,3164292048,2019-03-31 05:00:00,2024-03-05 23:00:00,67.989.888,Nissan,Pathfinder,4,Camioneta,126000000,2012,176415,8300000,Nissan Pathfinder 2012
11209,38,FEMENINO,Cucuta,MARTA,GARRIDO,CASADO,marta.garrido35@workmail.com,3109854508,2019-04-23 08:30:00,2024-06-25 11:30:00,81.462.611,Volkswagen,Jetta,4,Sedan,82000000,2014,101050,6100000,Volkswagen Jetta 2014
11210,56,FEMENINO,Facatativa,MARIA TERESA,PASCUAL,SOLTERO,mariateresa.pascual25@workmail.com,3103860849,2019-06-02 08:00:00,2024-06-27 14:00:00,69.823.152,Ford,Fiesta,4,Hatchback,57000000,2014,113939,4850000,Ford Fiesta 2014
11211,39,MASCULINO,Soacha,IGNACIO,RUIZ,SOLTERO,ignacio.ruiz45@workmail.com,3112107276,2019-01-18 16:00:00,2024-03-12 06:30:00,80.353.759,Volkswagen,Golf,4,Hatchback,74500000,2015,92784,5725000,Volkswagen Golf 2015
11212,32,FEMENINO,Rionegro,NURIA,LOZANO,CASADO,nuria.lozano55@workmail.com,3181689820,2019-05-12 07:00:00,2024-01-06 01:00:00,70.738.655,Kia,Picanto,4,Hatchback,32500000,2019,30275,3625000,Kia Picanto 2019
11213,47,FEMENINO,Riohacha,NATALIA,GOMEZ,CASADO,natalia.gomez67@workmail.com,3187368621,2019-05-29 03:00:00,2024-01-27 02:00:00,74.325.247,Kia,Cerato,4,Sedan,67000000,2014,108142,5350000,Kia Cerato 2014
11214,46,FEMENINO,Manizales,AURORA,MUÑOZ,CASADO,aurora.muñoz28@workmail.com,3111387948,2018-12-28 15:00:00,2024-06-08 15:30:00,50.261.309,Volkswagen,Jetta,4,Sedan,81500000,2013,128336,6075000,Volkswagen Jetta 2013
11215,43,FEMENINO,Rionegro,ANA ISABEL,ALVAREZ,CASADO,anaisabel.alvarez66@workmail.com,3003478597,2019-06-29 16:30:00,2023-12-22 07:30:00,79.878.510,Volkswagen,Beetle,4,Hatchback,78000000,2016,82321,5900000,Volkswagen Beetle 2016
11216,59,MASCULINO,Cucuta,JOAN,ROMERO,CASADO,joan.romero35@workmail.com,3184662503,2019-01-24 23:30:00,2024-03-16 11:30:00,66.137.621,Mazda,CX5,4,Camioneta,117500000,2015,97848,7875000,Mazda CX5 2015
11217,43,FEMENINO,Manizales,SANDRA,RUBIO,SOLTERO,sandra.rubio78@workmail.com,3183686133,2019-06-04 10:30:00,2024-01-10 06:00:00,75.756.235,Ford,EcoSport,4,Camioneta,68500000,2017,91822,5425000,Ford EcoSport 2017
11218,26,FEMENINO,Itagui,SOFIA,CARMONA,CASADO,sofia.carmona48@workmail.com,3053206624,2019-03-31 05:00:00,2024-02-25 13:00:00,51.294.523,Nissan,X-trail,4,Camioneta,96500000,2013,121135,6825000,Nissan X-trail 2013
11219,33,MASCULINO,Pitalito,HUGO,SANTOS,SOLTERO,hugo.santos88@workmail.com,3115012029,2019-01-24 23:30:00,2024-02-02 09:30:00,56.393.139,Volkswagen,Jetta,4,Sedan,80500000,2011,199550,6025000,Volkswagen Jetta 2011
11220,48,FEMENINO,Valledupar,AINHOA,CALVO,CASADO,ainhoa.calvo05@workmail.com,3183176921,2019-05-12 07:00:00,2024-06-17 01:30:00,77.980.745,Kia,Sorento,4,Camioneta,126500000,2013,207476,8325000,Kia Sorento 2013
11221,32,FEMENINO,Garzon,SUSANA,ALONSO,CASADO,susana.alonso08@workmail.com,3116992071,2019-02-04 12:00:00,2024-02-04 12:00:00,69.649.241,Nissan,March,4,Hatchback,43000000,2016,107071,4150000,Nissan March 2016
11222,52,FEMENINO,Florencia,EVA,NAVARRO,SOLTERO,eva.navarro96@workmail.com,3188509141,2019-02-08 17:00:00,2024-02-23 10:30:00,71.895.604,Volkswagen,Gol,4,Hatchback,33000000,2016,107413,3650000,Volkswagen Gol 2016
11223,36,MASCULINO,Cali,JESUS,SANZ,CASADO,jesus.sanz36@workmail.com,3107533092,2019-03-01 18:00:00,2024-06-04 10:30:00,72.357.583,Mazda,Seis,4,Sedan,108500000,2017,79836,7425000,Mazda Seis 2017
11224,42,MASCULINO,Pereira,GONZALO,PASCUAL,SOLTERO,gonzalo.pascual25@workmail.com,3015731380,2019-02-12 22:00:00,2024-04-04 10:00:00,81.190.655,Toyota,Fortuner,4,Camioneta,139000000,2018,19629,8950000,Toyota Fortuner 2018
11225,34,FEMENINO,Itagui,NEREA,ARIAS,CASADO,nerea.arias98@workmail.com,3181548373,2018-12-18 02:30:00,2024-03-29 02:30:00,53.481.799,Toyota,Hilux,4,Camioneta,137000000,2014,112928,8850000,Toyota Hilux 2014
11227,38,MASCULINO,Cienaga,JOSE FRANCISCO,CAMPOS,SOLTERO,josefrancisco.campos66@workmail.com,3161894814,2019-03-16 11:30:00,2024-03-03 20:30:00,85.040.312,Volkswagen,Golf,4,Hatchback,73000000,2012,119272,5650000,Volkswagen Golf 2012
11228,43,MASCULINO,Fusagasuga,JOSEP,SAEZ,CASADO,josep.saez85@workmail.com,3014450778,2019-06-08 15:30:00,2024-04-23 08:30:00,70.155.254,Ford,Ranger,4,Camioneta,116500000,2013,137107,7825000,Ford Ranger 2013
11229,41,MASCULINO,Sincelejo,MIGUEL ANGEL,RUIZ,CASADO,miguelangel.ruiz75@workmail.com,3209275047,2019-05-16 12:00:00,2024-04-14 22:30:00,89.843.012,Chevrolet,Aveo,4,Sedan,21500000,2013,190701,3075000,Chevrolet Aveo 2013
11230,34,FEMENINO,nan,PATRICIA,CARMONA,CASADO,patricia.carmona88@workmail.com,3117704884,2018-12-28 15:00:00,2024-01-03 22:30:00,74.793.023,Volkswagen,Amarok,4,Camioneta,91000000,2012,164770,6550000,Volkswagen Amarok 2012
11231,32,FEMENINO,Valledupar,SANDRA,RAMOS,CASADO,sandra.ramos36@workmail.com,3168215506,2019-04-04 10:00:00,2024-02-21 08:00:00,68.206.135,Kia,Rio,4,Hatchback,45500000,2011,134406,4275000,Kia Rio 2011
11232,48,FEMENINO,Palmira,MARGARITA,LOZANO,CASADO,margarita.lozano25@workmail.com,3003882857,2019-04-17 01:00:00,2024-03-27 00:00:00,79.161.914,Nissan,Pathfinder,4,Camioneta,127500000,2015,71661,8375000,Nissan Pathfinder 2015
11233,23,FEMENINO,Manizales,ALBA,FERNANDEZ,CASADO,alba.fernandez35@workmail.com,3203370009,2019-01-08 03:30:00,2024-03-05 23:00:00,78.993.421,Volkswagen,Golf,4,Hatchback,74000000,2014,135599,5700000,Volkswagen Golf 2014
11234,53,MASCULINO,Villa del Rosario,JOSE CARLOS,VICENTE,CASADO,josecarlos.vicente35@workmail.com,3051205448,2019-06-19 04:00:00,2024-06-10 18:00:00,50.231.107,Mazda,Allegro,4,Sedan,12000000,2014,99577,2600000,Mazda Allegro 2014
